Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount,policy
0.4353182752,2.53,young cars,Station wagon,Female,working people,1,1,425.44999981,P4225
0.0793976728,1.559,youngest cars,Hatchback,Female,young people,1,1,1094.2099991,P4226
0.6351813826,1.68,old cars,Utility,Male,young people,1,1,408.94999981,P4227
0.772073922,1.57,young cars,Sedan,Female,old people,1,1,8155.3636322,P4228
0.5639972621,1.4,old cars,Hardtop,Female,working people,1,1,2418.4399948,P4229
0.681724846,1.46,youngest cars,Hatchback,Female,older work. people,1,1,200,P4230
0.772073922,1.23,young cars,Hatchback,Female,older work. people,1,1,502.37999916,P4231
0.5557837098,2.62,young cars,Hardtop,Male,older work. people,1,1,832.11999893,P4232
0.9993155373,2.79,old cars,Truck,Male,working people,1,1,353.76999998,P4233
0.5886379192,3.04,old cars,Station wagon,Female,working people,1,1,782.62999916,P4234
0.0793976728,0.41,oldest cars,Hatchback,Male,working people,1,1,819.8599987,P4235
0.3394934976,0.82,oldest cars,Hatchback,Female,oldest people,1,1,1716.357254,P4236
0.0793976728,1.22,oldest cars,Station wagon,Male,young people,1,1,2668.25,P4237
0.5612594114,2.12,young cars,Station wagon,Female,young people,1,1,567.84999943,P4238
0.8733744011,1.1,old cars,Sedan,Female,older work. people,1,1,2165.3599968,P4239
0.6269678302,1.41,old cars,Hardtop,Female,working people,1,1,2665.7599945,P4240
0.6132785763,1.15,old cars,Hatchback,Male,old people,1,1,7424.269989,P4241
0.6269678302,0.7,oldest cars,Sedan,Female,working people,1,1,1384.3199997,P4242
0.6187542779,1.47,youngest cars,Hatchback,Female,young people,1,1,13943.309998,P4243
0.8733744011,1.428,youngest cars,Hatchback,Female,older work. people,1,1,200,P4244
0.3668720055,2.19,oldest cars,Truck,Male,young people,1,1,21456.269958,P4245
0.0657084189,1.99,old cars,Station wagon,Female,working people,1,1,2208.8599968,P4246
0.7939767283,1.3,young cars,Hatchback,Female,young people,1,1,376.14999962,P4247
0.6269678302,2.7,young cars,Station wagon,Male,working people,1,1,353.76999998,P4248
0.2436687201,2.97,young cars,Station wagon,Female,older work. people,1,1,1997.8399963,P4249
0.2436687201,2.52,old cars,Station wagon,Female,working people,1,1,2885.8499985,P4250
0.2546201232,1.76,youngest cars,Hatchback,Female,old people,1,2,1185.1199989,P4251
0.0657084189,2.3,old cars,Station wagon,Male,working people,1,1,756.01999855,P4252
0.5612594114,2.13,young cars,Sedan,Female,working people,1,1,2092.8499985,P4253
0.9609856263,2.61,old cars,Station wagon,Male,working people,1,1,435.61999989,P4254
0.4380561259,1.81,young cars,Hatchback,Female,older work. people,1,1,1359.9799995,P4255
0.3531827515,2.25,young cars,Sedan,Male,oldest people,1,1,525.98999977,P4256
0.3175906913,3.1,young cars,Station wagon,Male,older work. people,1,1,1100.1199989,P4257
0.5612594114,0.37,oldest cars,Hatchback,Female,young people,1,1,640.93999958,P4258
0.5475701574,5.633,youngest cars,Station wagon,Male,working people,1,1,369.14999962,P4259
0.4380561259,2.31,youngest cars,Sedan,Male,youngest people,1,1,991.84999847,P4260
0.5503080082,3.22,young cars,Utility,Male,young people,1,1,441.63999891,P4261
0.9609856263,1.76,young cars,Hatchback,Male,working people,1,1,200,P4262
0.2518822724,1.76,youngest cars,Sedan,Female,working people,1,1,1417.2727242,P4263
0.8651608487,6.69,youngest cars,Station wagon,Female,old people,1,1,1462.1899986,P4264
0.3394934976,1.52,young cars,Sedan,Male,working people,1,1,922.8599987,P4265
0.5503080082,2.99,young cars,Station wagon,Female,young people,1,1,3186.6199951,P4266
0.7255304586,1.31,old cars,Sedan,Female,young people,1,1,524.27999973,P4267
0.681724846,1.8,young cars,Sedan,Male,old people,1,2,1423.0199995,P4268
0.9281314168,3.77,young cars,Station wagon,Male,young people,1,1,520.72999954,P4269
0.2683093771,1.19,old cars,Sedan,Female,oldest people,1,1,1260.5899963,P4270
0.7255304586,4.5,youngest cars,Station wagon,Male,older work. people,1,1,274.54999971,P4271
0.8323066393,1.95,oldest cars,Station wagon,Male,old people,1,1,353.79999971,P4272
0.681724846,1.59,old cars,Sedan,Male,working people,1,1,707.5199995,P4273
0.5475701574,1.5,old cars,Sedan,Female,older work. people,1,1,683,P4274
0.9281314168,1.57,young cars,Hatchback,Female,youngest people,1,1,200,P4275
0.8706365503,1.41,old cars,Sedan,Female,old people,1,1,1655.6399994,P4276
0.6789869952,3.23,oldest cars,Sedan,Male,working people,1,1,1542.5699997,P4277
0.8706365503,4.25,young cars,Station wagon,Female,youngest people,1,1,2137.3499985,P4278
0.5612594114,2.13,young cars,Sedan,Male,old people,1,1,330.83999825,P4279
0.5612594114,1.18,oldest cars,Station wagon,Male,young people,1,1,3185.0399933,P4280
0.8706365503,1.94,old cars,Sedan,Female,old people,1,1,10975,P4281
0.2409308693,2.64,young cars,Station wagon,Male,youngest people,1,1,1638.1599998,P4282
0.6160164271,0.42,oldest cars,Station wagon,Female,working people,1,1,200,P4283
0.6187542779,1.37,youngest cars,Hatchback,Female,youngest people,1,2,7009.4199982,P4284
0.6598220397,3.499,youngest cars,Hatchback,Male,youngest people,1,1,353.76999998,P4285
0.9281314168,2.95,old cars,Station wagon,Female,working people,1,1,2344.6999969,P4286
0.9582477755,0.77,old cars,Hatchback,Female,working people,1,1,200,P4287
0.9993155373,1.35,oldest cars,Station wagon,Female,working people,1,1,1277.0399971,P4288
0.6269678302,2.76,youngest cars,Station wagon,Female,young people,1,1,1407.25,P4289
0.9281314168,3.62,old cars,Station wagon,Male,older work. people,1,1,1028.039999,P4290
0.5503080082,1.66,young cars,Sedan,Female,older work. people,1,1,764.64999962,P4291
0.5475701574,4.08,youngest cars,Station wagon,Female,young people,1,1,860.90999985,P4292
0.5585215606,3.05,old cars,Station wagon,Female,young people,1,1,18604.309998,P4293
0.2819986311,1.549,youngest cars,Hatchback,Male,working people,1,1,353.76999998,P4294
0.2737850787,1.19,old cars,Sedan,Male,older work. people,1,1,10185.5,P4295
0.4325804244,1.63,young cars,Sedan,Male,young people,1,2,7042.2636261,P4296
0.0136892539,0.41,oldest cars,Sedan,Female,youngest people,1,1,4232.3199921,P4297
0.2026009582,0.66,oldest cars,Sedan,Male,old people,1,1,1044.9699993,P4298
0.5420944559,1.63,young cars,Hatchback,Female,young people,1,1,281.75,P4299
0.7994524298,1.72,young cars,Sedan,Male,older work. people,1,1,4740.4099884,P4300
0.2381930185,2.5,young cars,Station wagon,Female,working people,1,2,2014.3599968,P4301
0.9582477755,2.65,oldest cars,Station wagon,Male,working people,1,1,349.25,P4302
0.2518822724,2.55,youngest cars,Sedan,Male,old people,1,1,1740.4199982,P4303
0.6187542779,0.5,oldest cars,Station wagon,Female,young people,1,1,1303.3099976,P4304
0.2546201232,1.43,young cars,Hatchback,Female,youngest people,1,1,1388.9599991,P4305
0.0848733744,2.29,youngest cars,Sedan,Male,older work. people,1,1,200.00000489,P4306
0.4188911704,1.18,oldest cars,Station wagon,Male,youngest people,1,1,12082.269989,P4307
0.925393566,2.2,old cars,Hardtop,Male,old people,1,1,543.79999924,P4308
0.2710472279,1.68,young cars,Hatchback,Female,older work. people,1,1,200,P4309
0.7501711157,0.83,oldest cars,Sedan,Male,old people,1,1,1426.4899979,P4310
0.7282683094,1.41,oldest cars,Station wagon,Female,working people,1,1,963.40999985,P4311
0.5475701574,0.34,oldest cars,Hatchback,Female,youngest people,1,1,369.14999962,P4312
0.8021902806,2.91,old cars,Station wagon,Female,older work. people,1,1,420,P4313
0.5448323066,0.5,oldest cars,Hatchback,Female,young people,1,1,327.44999886,P4314
0.643394935,0.37,oldest cars,Hatchback,Female,old people,1,1,4671.8099976,P4315
0.2710472279,3.59,oldest cars,Sedan,Female,working people,1,3,5238.849987,P4316
0.643394935,1.05,oldest cars,Sedan,Male,old people,1,1,493.37999916,P4317
0.6406570842,1.8,old cars,Station wagon,Male,working people,1,1,773.68999863,P4318
0.925393566,1.31,youngest cars,Hatchback,Female,working people,1,1,1568.2899971,P4319
0.6379192334,1.8,young cars,Sedan,Female,oldest people,1,1,2039.0899963,P4320
0.3559206023,2.19,old cars,Sedan,Male,youngest people,1,1,1235.5,P4321
0.643394935,0.94,oldest cars,Hatchback,Female,older work. people,1,1,337.43999958,P4322
0.6379192334,2.3,youngest cars,Hatchback,Male,old people,1,1,670.5899992,P4323
0.8651608487,1.46,old cars,Bus,Male,working people,1,2,2227.0499997,P4324
0.6406570842,1.64,old cars,Hatchback,Female,old people,1,1,581.08999634,P4325
0.6625598905,2.78,young cars,Station wagon,Male,young people,1,1,353.76999998,P4326
0.3586584531,0.55,oldest cars,Truck,Female,older work. people,1,1,353.79999971,P4327
0.5366187543,3.88,young cars,Station wagon,Female,working people,1,1,17180.609985,P4328
0.4435318275,3.08,old cars,Station wagon,Female,working people,1,1,368.45999956000003,P4329
0.8678986995,1.74,young cars,Hatchback,Female,young people,1,1,444.11000061,P4330
0.3586584531,3.46,young cars,Station wagon,Male,old people,1,1,560,P4331
0.0711841205,4.54,young cars,Station wagon,Male,working people,1,1,353.76999998,P4332
0.2710472279,0.73,oldest cars,Bus,Male,youngest people,1,1,490,P4333
0.7556468172,1.04,young cars,Hatchback,Female,older work. people,1,1,3694.2799988,P4334
0.9281314168,1.18,old cars,Sedan,Female,oldest people,1,1,1184.5299988,P4335
0.925393566,0.95,oldest cars,Sedan,Male,older work. people,1,1,1311.2999992,P4336
0.9281314168,1.07,old cars,Sedan,Female,old people,1,1,1028.5799999,P4337
0.7885010267,5.236,youngest cars,Station wagon,Female,old people,1,2,3150.2899971,P4338
0.9281314168,0.44,oldest cars,Hatchback,Female,older work. people,1,1,200,P4339
0.9308692676,0.66,oldest cars,Hatchback,Female,oldest people,1,1,615.73999977,P4340
0.925393566,1.36,old cars,Sedan,Female,older work. people,1,1,200,P4341
0.925393566,0.84,old cars,Sedan,Male,oldest people,1,1,264.01999998,P4342
0.0711841205,1.75,old cars,Sedan,Female,oldest people,1,1,345,P4343
0.8651608487,1.71,youngest cars,Hatchback,Female,young people,1,1,418.75999975,P4344
0.9281314168,0.6,oldest cars,Sedan,Female,old people,1,1,5976.6099854,P4345
0.9308692676,1.29,old cars,Sedan,Female,older work. people,1,1,471.61999989,P4346
0.925393566,1.92,oldest cars,Hardtop,Male,older work. people,1,1,2287.2499924,P4347
0.6680355921,1.56,young cars,Hatchback,Female,youngest people,1,1,8282.8399963,P4348
0.8514715948,0.34,oldest cars,Station wagon,Male,old people,1,1,200,P4349
0.9993155373,2.39,old cars,Station wagon,Female,working people,1,1,449.54999971,P4350
0.9308692676,1.47,old cars,Sedan,Male,youngest people,1,1,250,P4351
0.9308692676,1.98,old cars,Hatchback,Female,older work. people,1,1,979.71999931,P4352
0.9308692676,0.93,old cars,Hatchback,Female,older work. people,1,1,2983.4281693,P4353
0.9281314168,1.68,old cars,Hatchback,Male,working people,1,1,1322.75,P4354
0.925393566,1.29,old cars,Sedan,Female,young people,1,1,239.19999981,P4355
0.6652977413,1.54,old cars,Sedan,Male,young people,1,2,3533.1799965,P4356
0.9555099247,0.7,oldest cars,Station wagon,Male,oldest people,1,2,892.85999918,P4357
0.9308692676,0.96,oldest cars,Utility,Male,young people,1,1,4536.6599884,P4358
0.925393566,4.21,young cars,Station wagon,Male,older work. people,1,1,2993.9299927,P4359
0.8350444901,1.16,oldest cars,Hardtop,Female,old people,1,1,768.36999893,P4360
0.2491444216,1.68,young cars,Hatchback,Female,working people,1,1,642.54999828,P4361
0.5557837098,1.36,young cars,Sedan,Male,older work. people,1,1,200,P4362
0.9555099247,1.07,young cars,Hatchback,Male,working people,1,1,5463.4599915,P4363
0.6160164271,1.3,youngest cars,Hatchback,Male,youngest people,1,1,200,P4364
0.3915126626,1.93,oldest cars,Station wagon,Male,young people,1,1,349.25,P4365
0.5393566051,0.79,old cars,Sedan,Female,working people,1,1,200,P4366
0.8651608487,3.05,youngest cars,Hardtop,Female,young people,1,1,2946.0599976,P4367
0.8651608487,1.74,young cars,Sedan,Male,young people,1,1,4029.1899948,P4368
0.6680355921,1.65,young cars,Panel van,Male,older work. people,1,1,353.76999998,P4369
0.8624229979,2.01,youngest cars,Hatchback,Female,youngest people,1,1,1108.7799988,P4370
0.8569472964,1.39,youngest cars,Hatchback,Female,youngest people,1,1,328.14999962,P4371
0.5448323066,1.44,youngest cars,Hatchback,Female,old people,1,1,200,P4372
0.8651608487,1.18,oldest cars,Utility,Male,young people,1,1,353.79999971,P4373
0.6351813826,1.77,old cars,Panel van,Male,older work. people,1,1,257.81999993,P4374
0.2819986311,0.73,oldest cars,Sedan,Female,older work. people,1,1,2331.5399933,P4375
0.6351813826,1.03,young cars,Hatchback,Female,youngest people,1,1,733.41999626,P4376
0.0793976728,1.93,oldest cars,Hardtop,Male,working people,1,1,353.76999998,P4377
0.9226557153,1.85,young cars,Sedan,Female,working people,1,1,353.76999998,P4378
0.9226557153,3.43,old cars,Station wagon,Female,working people,1,2,2416.329998,P4379
0.9226557153,0.22,oldest cars,Hatchback,Female,oldest people,1,2,1409.7699969,P4380
0.9226557153,0.45,oldest cars,Hatchback,Female,old people,1,1,1170.3499985,P4381
0.4161533196,2.29,youngest cars,Sedan,Female,working people,1,1,1196.8599987,P4382
0.9226557153,1.73,old cars,Sedan,Male,oldest people,1,1,2493.75,P4383
0.076659822,0.89,oldest cars,Utility,Male,youngest people,1,1,8120.1299744,P4384
0.9993155373,1.91,oldest cars,Station wagon,Male,working people,1,1,1308.5499992,P4385
0.8569472964,2.55,youngest cars,Sedan,Female,older work. people,1,1,1065.5299988,P4386
0.9226557153,1.85,young cars,Hatchback,Male,young people,1,1,2396.7899933,P4387
0.128678987,0.62,oldest cars,Sedan,Female,working people,1,2,2135.3899956,P4388
0.5776865161,1.67,youngest cars,Truck,Male,young people,1,1,2248.5,P4389
0.3312799452,1.56,old cars,Station wagon,Female,older work. people,1,1,389.94999981,P4390
0.5420944559,2.37,old cars,Minibus,Female,working people,1,1,826.02999878,P4391
0.5859000684,1.17,young cars,Hatchback,Female,young people,1,1,1722.1999969,P4392
0.5722108145,4.09,young cars,Station wagon,Male,older work. people,1,1,1169.3299999,P4393
0.6160164271,1.43,oldest cars,Station wagon,Male,young people,1,1,200,P4394
0.6680355921,1.61,young cars,Hatchback,Female,working people,1,1,460.98999977,P4395
0.9993155373,2.92,oldest cars,Sedan,Male,old people,1,1,974.75,P4396
0.2683093771,2.29,youngest cars,Sedan,Female,working people,1,1,200,P4397
0.5393566051,5.54,young cars,Station wagon,Female,young people,1,1,6464.4099884,P4398
0.0876112252,1.73,old cars,Coupe,Female,older work. people,1,1,200,P4399
0.9527720739,1.37,old cars,Hatchback,Female,youngest people,1,1,4379.4399872,P4400
0.5475701574,0.82,old cars,Sedan,Female,young people,1,1,389.94999981,P4401
0.7446954141,0.66,oldest cars,Hatchback,Male,oldest people,1,1,1952.4799957,P4402
0.2327173169,1.53,youngest cars,Hatchback,Female,working people,1,1,2722.4699936,P4403
0.5420944559,4.08,youngest cars,Station wagon,Female,working people,1,1,200,P4404
0.5174537988,1.35,youngest cars,Hatchback,Female,older work. people,1,1,200,P4405
0.5420944559,2.79,youngest cars,Station wagon,Female,old people,1,1,303.5,P4406
0.9199178645,1.74,young cars,Sedan,Female,working people,1,1,200,P4407
0.9199178645,0.45,oldest cars,Sedan,Female,working people,1,1,2312.0399933,P4408
0.9199178645,1.08,old cars,Sedan,Male,working people,1,1,779.53999901,P4409
0.9199178645,2.38,oldest cars,Station wagon,Female,working people,1,1,450,P4410
0.2245037645,2.92,youngest cars,Station wagon,Female,youngest people,1,1,2073.8899994,P4411
0.9199178645,2.81,old cars,Station wagon,Male,older work. people,1,1,389.77999973,P4412
0.9199178645,0.99,old cars,Sedan,Male,working people,1,1,200,P4413
0.9199178645,1.23,young cars,Hatchback,Female,older work. people,1,1,207.27000046,P4414
0.9199178645,1.4,old cars,Sedan,Female,older work. people,1,1,200,P4415
0.5420944559,1.63,young cars,Station wagon,Male,young people,1,1,3675.3299942,P4416
0.3942505133,1.98,young cars,Hatchback,Male,older work. people,1,1,3733.7599716,P4417
0.6652977413,0.95,oldest cars,Sedan,Female,young people,1,1,200,P4418
0.3559206023,0.5,oldest cars,Hatchback,Female,old people,1,1,200,P4419
0.2491444216,1.12,young cars,Hatchback,Male,old people,1,1,2803.9736328,P4420
0.6652977413,1.77,young cars,Hatchback,Male,working people,1,1,625.68999958,P4421
0.7501711157,3.31,old cars,Station wagon,Male,young people,1,1,550.69999981,P4422
0.5174537988,1.48,old cars,Sedan,Male,old people,1,1,746.13999939,P4423
0.2655715263,1.73,young cars,Sedan,Female,older work. people,1,1,371.65999985,P4424
0.3258042437,1.43,young cars,Sedan,Female,old people,1,1,1746.329998,P4425
0.9993155373,2.55,old cars,Station wagon,Male,young people,1,1,389.94999981,P4426
0.6078028747,1.82,youngest cars,Utility,Male,youngest people,1,1,11680.379974,P4427
0.6379192334,0.85,oldest cars,Sedan,Female,working people,1,1,353.76999998,P4428
0.6652977413,2.63,old cars,Station wagon,Male,working people,1,1,840.41817856,P4429
0.2628336756,0.83,oldest cars,Hatchback,Female,youngest people,1,1,390,P4430
0.2491444216,1.71,oldest cars,Utility,Male,working people,1,1,2625.0599976,P4431
0.34770705,3.14,old cars,Station wagon,Male,older work. people,1,1,754.84999847,P4432
0.8569472964,1.62,young cars,Sedan,Female,young people,1,1,380.62999964,P4433
0.8569472964,3.21,youngest cars,Station wagon,Male,youngest people,1,1,1356.6499977,P4434
0.5393566051,5.79,youngest cars,Station wagon,Male,youngest people,1,1,22339.549988,P4435
0.7994524298,3.51,old cars,Station wagon,Female,youngest people,1,1,389.94999981,P4436
0.3367556468,0.45,oldest cars,Hatchback,Female,older work. people,1,1,4070.9699936,P4437
0.2655715263,1.19,young cars,Hatchback,Female,older work. people,1,1,846.90999985,P4438
0.1615331964,0.61,oldest cars,Sedan,Male,older work. people,1,1,200,P4439
0.3887748118,1.56,oldest cars,Station wagon,Male,older work. people,1,1,638.32999992,P4440
0.257357974,1.43,young cars,Sedan,Male,oldest people,1,1,695.95999908,P4441
0.3449691992,1.06,oldest cars,Hatchback,Female,older work. people,1,1,367.72999954,P4442
0.7529089665,1.399,youngest cars,Hatchback,Female,young people,1,1,4181.5999985,P4443
0.2600958248,1.54,old cars,Hardtop,Female,working people,1,1,3426.7399979,P4444
0.9993155373,1.91,oldest cars,Station wagon,Female,working people,1,1,669.54999924,P4445
0.4544832307,0.95,oldest cars,Hatchback,Female,youngest people,1,1,6980.8999939,P4446
0.9445585216,0.9,old cars,Hatchback,Female,young people,1,1,294.40000057,P4447
